Source,Folio,Locus,Raw_Text,Clean_Text
IT2a-n,f105r,"f105r.25,+P0",deeedy.cheodkedy.chedy.decthdy.daiiils.airols<$>,deeedy cheodkedy chedy decthdy daiiils airols
IT2a-n,f105r,"f105r.26,+P0",<%>pdal.sheey.yqopchy.airal.sheey.fchdy.qopchdy.raiis.oky.chdedy.qodeedy.qokedy,pdal sheey yqopchy airal sheey fchdy qopchdy raiis oky chdedy qodeedy qokedy
IT2a-n,f105r,"f105r.27,+P0",dair.cho.al.r.lal.cheesy.cphedy<$>,dair cho al r lal cheesy cphedy
IT2a-n,f105r,"f105r.28,+P0",<%>pchsed.sheefy.opchey.qoteedy.qoeey.qokeedy.laiiin.odeaiin.aiir.opair.kechedy,pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odeaiin aiir opair kechedy
IT2a-n,f105r,"f105r.29,+P0",oees.olkeedy.qockhy.raiin.chol.okair.oteedy.qopchedy.odaiin.ypchedy.ykam,oees olkeedy qockhy raiin chol okair oteedy qopchedy odaiin ypchedy ykam
IT2a-n,f105r,"f105r.30,+P0",oleedar.aiildy.dar.oiin.yteey.tair.cheody.qokolky.cheolkary<$>,oleedar aiildy dar oiin yteey tair cheody qokolky cheolkary
IT2a-n,f105r,"f105r.31,+P0",<%>kodeey.lchl.shx.ar.aiidy.cpheesy.okal.lkedy.lkor.chedy.qokaiin.or.fchoky,kodeey lchl shx ar aiidy cpheesy okal lkedy lkor chedy qokaiin or fchoky
IT2a-n,f105r,"f105r.32,+P0",ycheochy.lkeol.daiin.ykair.olkchey.dar.qopchdy.dair.otar.ar.adam,ycheochy lkeol daiin ykair olkchey dar qopchdy dair otar ar adam
IT2a-n,f105r,"f105r.33,+P0",okeeodair.oteey.lkeey.teeolteedy.otokal.oraiiin.qokaiin.ar.airod,okeeodair oteey lkeey teeolteedy otokal oraiiin qokaiin ar airod
IT2a-n,f105r,"f105r.34,+P0",dor.ail.cheky.kar.odaiin.ykl.al.oees.al.ar.alkam<$>,dor ail cheky kar odaiin ykl al oees al ar alkam
IT2a-n,f105r,"f105r.35,+P0",<%>ypchedy.okaiir.opcheedy.qokair.dar.kol.otar.ol.qokal.kor.orol.pchey.ofory,ypchedy okaiir opcheedy qokair dar kol otar ol qokal kor orol pchey ofory
IT2a-n,f105r,"f105r.36,+P0",dyteey.otedaiin.otar.ol.chedy.ted.qotar.oteodar.otam.ytedy.otaiin<$>,dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin
IT2a-n,f105r,"f105r.37,+Pc",<%>otoiis.chedaiin.otair.otaly<$>,otoiis chedaiin otair otaly
IT2a-n,f105v,"f105v.1,@P0",<%>polairy.oair.olpcheey.ykaiin.olpchedy.opchedaiin.dairody.ypcheddy.sairy,polairy oair olpcheey ykaiin olpchedy opchedaiin dairody ypcheddy sairy
IT2a-n,f105v,"f105v.2,+P0",ysheod.ykeeedy.keshed.qodaiin.oteodair.or.chkas.otaiin.chpor.or.otchy.otor,ysheod ykeeedy keshed qodaiin oteodair or chkas otaiin chpor or otchy otor
IT2a-n,f105v,"f105v.3,+P0",dshedy.qoedaiin.ytoiin.okair.qotol.dol.okoldy.qokedy.opched.oteedy.qotaiin,dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin
IT2a-n,f105v,"f105v.4,+P0",olkeeol.orchsey.qokeedy.chdor.olar.ol.keeol.chedaiin<$>,olkeeol orchsey qokeedy chdor olar ol keeol chedaiin
IT2a-n,f105v,"f105v.5,+P0",<%>pchedal.qopchdy.daiin.chedy.daiin.okaildy.opchedaiin.opcheo.olkeedy.sairom,pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom
IT2a-n,f105v,"f105v.6,+P0",dcheo.fcheeody.ckheey.dar.aiin.al.dar.ar.daiiidy.otedy.oteody.ytaiin.g,dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ytaiin g
IT2a-n,f105v,"f105v.7,+P0",ycheeo.lkaiin.otair.ol.olkaiin.okairody.lchedr<$>,ycheeo lkaiin otair ol olkaiin okairody lchedr
IT2a-n,f105v,"f105v.8,+P0",<%>fodal.kedar.olpchesd.araiin.ksheeol.opchedy.pchedy.opcheddl.pchdar.air.odar,fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar
IT2a-n,f105v,"f105v.9,+P0",lcheey.qoeees.y.daiin.okairy.otchedy.ockhedy.otchey.daiin.or.r.ain.ookam,lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ain ookam
IT2a-n,f105v,"f105v.10,+P0",ykeey.ky.che.oiiin.dal.kaiin.okairo.lkair.chedy.sodar.air.al.oral.odam,ykeey ky che oiiin dal kaiin okairo lkair chedy sodar air al oral odam
IT2a-n,f105v,"f105v.11,+P0",roees.aiiin.ol.okaiin.os.aiin.chckhoda.qoteedy.ckhddl.aiis.opar.kaiishdy,roees aiiin ol okaiin os aiin chckhoda qoteedy ckhddl aiis opar kaiishdy
IT2a-n,f105v,"f105v.12,+P0",ysheedy.aiin.okeol.ykedor.ar.ar.alkair.otos.otaiin.otal.tair.am,ysheedy aiin okeol ykedor ar ar alkair otos otaiin otal tair am
IT2a-n,f105v,"f105v.13,+P0",saiin.opchedy.qokchdy.otar.al.kair.okees.lkeedal<$>,saiin opchedy qokchdy otar al kair okees lkeedal
IT2a-n,f105v,"f105v.14,+P0",<%>pchedaiin.chckhdy.qokaiir.olpchedy.olord.aiiin.kail.odar.kard.chtchy,pchedaiin chckhdy qokaiir olpchedy olord aiiin kail odar kard chtchy
IT2a-n,f105v,"f105v.15,+P0",ycheey.kar.ykeey.otaiin.otal.dar.chdos.kalchedy.opchdy.daiin.oraiin.r,ycheey kar ykeey otaiin otal dar chdos kalchedy opchdy daiin oraiin r
IT2a-n,f105v,"f105v.16,+P0",daiin.cheey.dal.chl.okair.aiin.cpheor.aiin.okal.chodaiin.otaiin.opaiim,daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim
IT2a-n,f105v,"f105v.17,+P0",olr.aiin.chey.lraiin.lkl.dl.lklor.daiiiolkaiin<$>,olr aiin chey lraiin lkl dl lklor daiiiolkaiin
IT2a-n,f105v,"f105v.18,+P0",<%>pchor.chedaiin.okaiin.cholkal.qolkaiin.oltchdy.qopchsd.opair.orair.karaim,pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim
IT2a-n,f105v,"f105v.19,+P0",ycheey.aiin.otleey.lkaiir.cheeo.taiin.okeed.ail.kchey.rokaix.am<$>,ycheey aiin otleey lkaiir cheeo taiin okeed ail kchey rokaix am
IT2a-n,f105v,"f105v.20,+P0",<%>porair.chopchdy.chedain.otair.otchod.aiin.alol.cheo.ypchedy.kair.odl.lpaim,porair chopchdy chedain otair otchod aiin alol cheo ypchedy kair odl lpaim
IT2a-n,f105v,"f105v.21,+P0",ykeeo.daiim.sheey.qokaiin.cheotdaiin.qoekeeykeody.qopaiin.or.aiikam,ykeeo daiim sheey qokaiin cheotdaiin qoekeeykeody qopaiin or aiikam
IT2a-n,f105v,"f105v.22,+P0",daiin.cheodaiin.chedal.air.okaiin.cheey<$>,daiin cheodaiin chedal air okaiin cheey
IT2a-n,f105v,"f105v.23,+P0",<%>tcholkaiin.odal.kl.chees.aiiin.shees.qopdaiin.chodr.alkeey.paradam,tcholkaiin odal kl chees aiiin shees qopdaiin chodr alkeey paradam
IT2a-n,f105v,"f105v.24,+P0",alcheey.okaiin.otar.oto.daiin.ckheol.lkol.fchedypaiin<$>,alcheey okaiin otar oto daiin ckheol lkol fchedypaiin
IT2a-n,f105v,"f105v.25,+P0",<%>kchdaldy.alfo.lfcheedy.ofaiis.opchey.fchedy.qotor.oeeeodr.qopar.aifhhy.dl,kchdaldy alfo lfcheedy ofaiis opchey fchedy qotor oeeeodr qopar aifhhy dl
IT2a-n,f105v,"f105v.26,+P0",lkl.sheeodees.otaiin.otar.otal.or.aiin.chedor.alkaiin.chs.alkaiin.ry,lkl sheeodees otaiin otar otal or aiin chedor alkaiin chs alkaiin ry
IT2a-n,f105v,"f105v.27,+P0",sheoe.arxor.eesy.qopcheoain.orkchdy.daiin.oteedy.kol.kair.otaiilody,sheoe arxor eesy qopcheoain orkchdy daiin oteedy kol kair otaiilody
IT2a-n,f105v,"f105v.28,+P0",oeoar.ar.al.odor.aiil.otaiin<$>,oeoar ar al odor aiil otaiin
IT2a-n,f105v,"f105v.29,+P0",<%>tdol.tor.oaldar.aiir.otokeedy.karody.qoeedy.sho.qopchedy.daiin.opairam,tdol tor oaldar aiir otokeedy karody qoeedy sho qopchedy daiin opairam
IT2a-n,f105v,"f105v.30,+P0",dchedy.cheey.qokor.otaiin.otair.otair.okeedy.taiin.aiin.s.aiin.sy,dchedy cheey qokor otaiin otair otair okeedy taiin aiin s aiin sy
IT2a-n,f105v,"f105v.31,+P0",ychtaiis.aiichy.dol.aiin.otaiin.aiidy.okchd.otor.daiin<$>,ychtaiis aiichy dol aiin otaiin aiidy okchd otor daiin
IT2a-n,f105v,"f105v.32,+P0",<%>poar.keeo.daiin.qoair.ar.aiphhey.qoeedeody.qokaiin.qotedais.aporair.apy,poar keeo daiin qoair ar aiphhey qoeedeody qokaiin qotedais aporair apy
IT2a-n,f105v,"f105v.33,+P0",lsheody.tair.oteey.oteeo.ol.otaiin.okeey.qokaiin.ar.aiir.al.dal,lsheody tair oteey oteeo ol otaiin okeey qokaiin ar aiir al dal
IT2a-n,f105v,"f105v.34,+P0",sheeo.daiin.chsd.qokeeey.dair.okaiin.otaiin.chedaiin.olkal.lkl.dain,sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkl dain
IT2a-n,f105v,"f105v.35,+P0",doee.okcheeo.lkaiin.otcheedy.chor.aiin.odaiin.chedy.otaiin.al.kaishd,doee okcheeo lkaiin otcheedy chor aiin odaiin chedy otaiin al kaishd
IT2a-n,f105v,"f105v.36,+P0",laiin.sheod.okeeody.qoaiin.ytaiin.otair.chdal.dydaim.chdaiin.ockhhy,laiin sheod okeeody qoaiin ytaiin otair chdal dydaim chdaiin ockhhy
IT2a-n,f105v,"f105v.37,+P0",yshey.ckhy.sheo.qoeeo.lkaiin.chs.okol.tchdy.sheeey.okaiin.ar.aildy,yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy
IT2a-n,f105v,"f105v.38,+P0",cheody.oaiir.aiin.okshey<$>,cheody oaiir aiin okshey
IT2a-n,f106r,"f106r.1,@P0",<%>pshdar.shoefy.yteedy.shol.korchy.sheky.otchedy.okshed.qotedy.qoted.yteeody,pshdar shoefy yteedy shol korchy sheky otchedy okshed qotedy qoted yteeody
IT2a-n,f106r,"f106r.2,+P0",shedchy.ytchedy.chees.otshes.okcho.chdy.qoteedy.ched.chedy.chedy.qotar.rod,shedchy ytchedy chees otshes okcho chdy qoteedy ched chedy chedy qotar rod
IT2a-n,f106r,"f106r.3,+P0",dshes.lchedy.lkchedy.ytchdy.orcheos<$>,dshes lchedy lkchedy ytchdy orcheos
IT2a-n,f106r,"f106r.4,+P0",<%>pcheo.dair.okchedy.olkeeedy.or.arody.qopchdy.shol.fchdy.cheoky.lchedy.qokam,pcheo dair okchedy olkeeedy or arody qopchdy shol fchdy cheoky lchedy qokam
IT2a-n,f106r,"f106r.5,+P0",ysheor.aiin.char.okaiin.qokeechy.checkhy.qokeod.ar.qokeo.lkeo.leeo.ram,ysheor aiin char okaiin qokeechy checkhy qokeod ar qokeo lkeo leeo ram
IT2a-n,f106r,"f106r.6,+P0",shor.sheor.orkchsd.otairor.qokeeo.raiin.qokeeo.lchedy.olchedy.qokeol.qoky,shor sheor orkchsd otairor qokeeo raiin qokeeo lchedy olchedy qokeol qoky
IT2a-n,f106r,"f106r.7,+P0",olched.qoiin.ychedy.qokam.sheol.qokor.cheees<$>,olched qoiin ychedy qokam sheol qokor cheees
IT2a-n,f106r,"f106r.8,+P0",<%>porarchy.oror.olkaiin.shedy.oteedy.qotor.qoteedo.qoteedy.dair.okeedaim,porarchy oror olkaiin shedy oteedy qotor qoteedo qoteedy dair okeedaim
IT2a-n,f106r,"f106r.9,+P0",ychor.chol.qokain.chocphol.lchedy.qocheo.qokar<$>,ychor chol qokain chocphol lchedy qocheo qokar
IT2a-n,f106r,"f106r.10,+P0",<%>pshoair.lkeeshedy.qokain.cheoly.qokedy.lchedy.qokedy.otedy.qotoky,pshoair lkeeshedy qokain cheoly qokedy lchedy qokedy otedy qotoky
IT2a-n,f106r,"f106r.11,+P0",sar.aiin.cheol.aiin.cheokey.raiin.chokar.cholky.okeees.aiin.okeey.lchg,sar aiin cheol aiin cheokey raiin chokar cholky okeees aiin okeey lchg
IT2a-n,f106r,"f106r.12,+P0",okeey.lcheedy.olkeey.qokeeo.dchedy<$>,okeey lcheedy olkeey qokeeo dchedy
IT2a-n,f106r,"f106r.13,+P0",<%>pcheol.sheokaiin.otey.qokeeor.sheo.aiin.otchey.pcheo.ror.aiin.daiin.opal,pcheol sheokaiin otey qokeeor sheo aiin otchey pcheo ror aiin daiin opal
IT2a-n,f106r,"f106r.14,+P0",ychol.okaiin.olcheey.dolchedy.otais.otal.chedy.okeor<$>,ychol okaiin olcheey dolchedy otais otal chedy okeor
IT2a-n,f106r,"f106r.15,+P0",<%>podaroar.oteeolchor.shol.tchedy.chotar.opchedy.opches.aiin.okchdam,podaroar oteeolchor shol tchedy chotar opchedy opches aiin okchdam
IT2a-n,f106r,"f106r.16,+P0",sain.oin.okain.aiin.arol.ocheedy.lkeeeody.daiin.chedar.okol.otar.chdam,sain oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam
IT2a-n,f106r,"f106r.17,+P0",yochor.lshedy.qockhey.qokedain.or.aiin.chodar<$>,yochor lshedy qockhey qokedain or aiin chodar
IT2a-n,f106r,"f106r.18,+P0",<%>kshed.dsheol.qokeedy.otol.okeedy.lkeedar.sheopchy.qopchy.qotolchy.qoty.chdy,kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy
IT2a-n,f106r,"f106r.19,+P0",otchedy.qokeey.shosaiin.qokaiin.okain.cholkeeey.ltal.olcheey.qotchoraiin.y,otchedy qokeey shosaiin qokaiin okain cholkeeey ltal olcheey qotchoraiin y
IT2a-n,f106r,"f106r.20,+P0",ytaiin.cheey.qokaiin.shaiin.qokeedy.sail.chedy.cheodal.qochedy.qokaiin,ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin
IT2a-n,f106r,"f106r.21,+P0",olkeedy.qokchedy.cheo.lkeedy.chearaiin.okain<$>,olkeedy qokchedy cheo lkeedy chearaiin okain
IT2a-n,f106r,"f106r.22,+P0",<%>tshodair.olkeees.odain.qokeedy.opchor.aror.pcheeody.daiir.opchedy.opchody,tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody
IT2a-n,f106r,"f106r.23,+P0",ychedy.qckhedy.dair.al.qokedy.shecphy.qokchy.otedy.dar.aror<$>,ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror
IT2a-n,f106r,"f106r.24,+P0",<%>podshedy.qokchedy.lkechor.otchodar.cho.lky.chedar.otaiin.chkchedaram,podshedy qokchedy lkechor otchodar cho lky chedar otaiin chkchedaram
IT2a-n,f106r,"f106r.25,+P0",soraiin.cheeo.lo.lchey.qokaiin.shedy.okain.shear.qokain.chees.ykarain,soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain
IT2a-n,f106r,"f106r.26,+P0",ycheeo.lkeey<$>,ycheeo lkeey
IT2a-n,f106r,"f106r.27,+P0",<%>tcheoko.lkshedy.qokaiin.lky.raiin.chy.rody.chlar.cheeorfor.cheoly,tcheoko lkshedy qokaiin lky raiin chy rody chlar cheeorfor cheoly
IT2a-n,f106r,"f106r.28,+P0",okaiin.ol.lcho.rcheo.raiin.qokaiin.chey.chokaiin.chear.ar.ol.rarolchl,okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol rarolchl
IT2a-n,f106r,"f106r.30,+P0",ycheeo.lkaiin.cho.ror.sheol.kain.shor.sar.aiiry.sheo.al.kairam,ycheeo lkaiin cho ror sheol kain shor sar aiiry sheo al kairam
IT2a-n,f106r,"f106r.31,+P0",yshar.chkar.aiiiky.ral.cheol.oraiin<$>,yshar chkar aiiiky ral cheol oraiin
IT2a-n,f106r,"f106r.32,+P0",<%>poral.sho.keeody.qokain.chckhy.olteeedy.qopches.al.karchy.qotedary,poral sho keeody qokain chckhy olteeedy qopches al karchy qotedary
IT2a-n,f106r,"f106r.33,+P0",ycheol.chokaiin.sheody.chody.qokaiin.ar.akair.aiir.okaly<$>,ycheol chokaiin sheody chody qokaiin ar akair aiir okaly
IT2a-n,f106r,"f106r.34,+P0",<%>tcheorsho.lkshey.lpcheo.ro.lpchey.oporaiin.chpchy.qopcheody.qotar.ain,tcheorsho lkshey lpcheo ro lpchey oporaiin chpchy qopcheody qotar ain
IT2a-n,f106r,"f106r.35,+P0",okaiin.choky.lkar.chdy.lchedy<$>,okaiin choky lkar chdy lchedy
IT2a-n,f106r,"f106r.36,+P0",<%>psheodalo.dar.sheodal.qotedy.qotes.aiin.okalal.shdy.otaiin.shedy,psheodalo dar sheodal qotedy qotes aiin okalal shdy otaiin shedy
IT2a-n,f106r,"f106r.37,+P0",tchodaiin.tcheo.dlchy<$>,tchodaiin tcheo dlchy
IT2a-n,f106r,"f106r.38,+P0",<%>pshodaiin.opchy.shoteeody.shotchey.yteey.sholfaiin.opchdy.lchdy.dol,pshodaiin opchy shoteeody shotchey yteey sholfaiin opchdy lchdy dol
IT2a-n,f106r,"f106r.39,+P0",ycheool.cheeey.ol.aiin.cheody.laiiin.chekol.cheey.okchar.aiin.aloal,ycheool cheeey ol aiin cheody laiiin chekol cheey okchar aiin aloal
IT2a-n,f106r,"f106r.40,+P0",shaiin.ar.aiin.sheey.lkaiin.sheedy.shedy.qokal.chey.okaiin.chdaldy,shaiin ar aiin sheey lkaiin sheedy shedy qokal chey okaiin chdaldy
IT2a-n,f106r,"f106r.41,+P0",dair.al.sheod.shedy.chol.chedy.cheol.shory<$>,dair al sheod shedy chol chedy cheol shory
IT2a-n,f106r,"f106r.42,+P0",<%>pcheodar.shol.kain.okshchedy.qoteey.shotchy.qoty.lpaiin.shedy.lar,pcheodar shol kain okshchedy qoteey shotchy qoty lpaiin shedy lar
IT2a-n,f106r,"f106r.43,+P0",daiiral.sheol.daiin.otedy.qokain.akar.cheor.al.taiin.chekal.otaras,daiiral sheol daiin otedy qokain akar cheor al taiin chekal otaras
IT2a-n,f106r,"f106r.44,+P0",dshedy.qoteey.otaiin.chy.chealol.chlchd.aiin.oty.otair.otaiikam,dshedy qoteey otaiin chy chealol chlchd aiin oty otair otaiikam
IT2a-n,f106r,"f106r.45,+P0",ysheedal.okain.okain.otar.kaiin.chdalkair.olkair.alkeedy.okal,ysheedal okain okain otar kaiin chdalkair olkair alkeedy okal
IT2a-n,f106r,"f106r.46,+P0",sotchdaiin.shodaiin.otedy.qokeedy.qokaiin.ykar.qokain.cheedy.lol,sotchdaiin shodaiin otedy qokeedy qokaiin ykar qokain cheedy lol
IT2a-n,f106r,"f106r.47,+P0",ycheoar.okain.qokain.char.oky.cheokam<$>,ycheoar okain qokain char oky cheokam
IT2a-n,f106v,"f106v.1,@P0",<%>fsheda.loain.opaiiral.oteo.daiin.chopchy.otair.kar.alalor.aiin.aly.kar,fsheda loain opaiiral oteo daiin chopchy otair kar alalor aiin aly kar
IT2a-n,f106v,"f106v.2,+P0",daiin.al.sheeodar.ychtain.chor.otar.qokar.okar.shed.sheo.keor.ain.amchy,daiin al sheeodar ychtain chor otar qokar okar shed sheo keor ain amchy
IT2a-n,f106v,"f106v.3,+P0",yshedaiin.shckhy.cheokchy.sar.al.cholchedy.ytain.otar.ol.chdy.daly.lody,yshedaiin shckhy cheokchy sar al cholchedy ytain otar ol chdy daly lody
IT2a-n,f106v,"f106v.4,+P0",ycheoto.lsheo.aiin.chcthy.okain.chdal.chdam.charam<$>,ycheoto lsheo aiin chcthy okain chdal chdam charam
IT2a-n,f106v,"f106v.5,+P0",<%>tshoar.oeey.qokain.shypchedy.opched.qopchedy.otaiin.chepar.aiin.octhy.dair.ry,tshoar oeey qokain shypchedy opched qopchedy otaiin chepar aiin octhy dair ry
IT2a-n,f106v,"f106v.6,+P0",daiin.shody.kchedy.sheody.olkaiin.shkar.chody.talshdy.qokain.kararo,daiin shody kchedy sheody olkaiin shkar chody talshdy qokain kararo
IT2a-n,f106v,"f106v.7,+P0",soy.sheolshody.chain.shol.kain.shokaiin.qotaiin.chodar.ail.dal.dar.loror,soy sheolshody chain shol kain shokaiin qotaiin chodar ail dal dar loror
IT2a-n,f106v,"f106v.8,+P0",oraiin.cheo.rol.aiin.otaiin<$>,oraiin cheo rol aiin otaiin
IT2a-n,f106v,"f106v.9,+P0",<%>tshodaiin.sholkair.orain.kar.aiin.shtchy.qopchdy.qopchy.lolkair.sheas.am,tshodaiin sholkair orain kar aiin shtchy qopchdy qopchy lolkair sheas am
IT2a-n,f106v,"f106v.10,+P0",ysheody.cheol.oteey.qodaiin.ytain.ychdy.oltydy<$>,ysheody cheol oteey qodaiin ytain ychdy oltydy
IT2a-n,f106v,"f106v.11,+P0",<%>tchdys.ar.chedo.oteeody.kshedy.qotchdy.qotar.shedy.qotedy.opchy.kaiin.sham,tchdys ar chedo oteeody kshedy qotchdy qotar shedy qotedy opchy kaiin sham
IT2a-n,f106v,"f106v.12,+P0",ycheey.qoeedy.chodain.otal.chdy.qokaiin.chokaiin.chody.qokal.otal.otam,ycheey qoeedy chodain otal chdy qokaiin chokaiin chody qokal otal otam
IT2a-n,f106v,"f106v.13,+P0",olkeeal.kchedy.qoeeey.ral.ches.al.ytar.shsy.lchey.ykaiin.shy.lkam,olkeeal kchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam
IT2a-n,f106v,"f106v.14,+P0",schedy.raiin.char.arshey.chedy.aiiin.alkam<$>,schedy raiin char arshey chedy aiiin alkam
IT2a-n,f106v,"f106v.15,+P0",<%>kcheo.okar.shedy.qofchdy.otshedy.qokchdy.qotshdy.qokchdy.kair.alo.dy,kcheo okar shedy qofchdy otshedy qokchdy qotshdy qokchdy kair alo dy
IT2a-n,f106v,"f106v.16,+P0",sarar.okeor.aiin.chotal.shody.qotchdy.qotar.shedy.chodal.chedy.qotam,sarar okeor aiin chotal shody qotchdy qotar shedy chodal chedy qotam
IT2a-n,f106v,"f106v.17,+P0",salar.sheodar.okain.qedaiin.chodal<$>,salar sheodar okain qedaiin chodal
IT2a-n,f106v,"f106v.18,+P0",<%>pshodalos.qokshdy.qokshy.opchdy.qokshd.ar.shdar.oeedy.qotaly.dairy,pshodalos qokshdy qokshy opchdy qokshd ar shdar oeedy qotaly dairy
IT2a-n,f106v,"f106v.19,+P0",dar.shy.otaiin.otal.chedy.rain.olaiin.otaiin.sain<$>,dar shy otaiin otal chedy rain olaiin otaiin sain
IT2a-n,f106v,"f106v.20,+P0",<%>polchs.lkaiir.shokar.choefy.shor.qokor.sheeo.kolshes.okcharaiin,polchs lkaiir shokar choefy shor qokor sheeo kolshes okcharaiin
IT2a-n,f106v,"f106v.21,+P0",ycheo.lkaiin.cheolchdaiin.osaiin.okal.sheedy.qokchedy<$>,ycheo lkaiin cheolchdaiin osaiin okal sheedy qokchedy
IT2a-n,f106v,"f106v.22,+P0",<%>tshod.qokchy.qokaiin.okshy.qokar.shedy.shey.qopshedy.shdykairy.lam,tshod qokchy qokaiin okshy qokar shedy shey qopshedy shdykairy lam
IT2a-n,f106v,"f106v.23,+P0",olkalol.shor.chor.okal.chdy.chol.chedy.qotaiin.oraiin.okeedy.qokain,olkalol shor chor okal chdy chol chedy qotaiin oraiin okeedy qokain
IT2a-n,f106v,"f106v.24,+P0",saraiin.solshedy.qokchdy.qokol.chdaiin.chdal.air.odl.charain.okaifhy,saraiin solshedy qokchdy qokol chdaiin chdal air odl charain okaifhy
IT2a-n,f106v,"f106v.25,+P0",sar.sheol.chol.shar.chol.okarol<$>,sar sheol chol shar chol okarol
IT2a-n,f106v,"f106v.26,+P0",<%>tar.air.kshdain.okal.chdy.lchedy.kshar.chopchy.otches.ar.al.opchdy,tar air kshdain okal chdy lchedy kshar chopchy otches ar al opchdy
IT2a-n,f106v,"f106v.27,+P0",olcheo.odaiin.sheotal.shoor.qokeey.o.arar<$>,olcheo odaiin sheotal shoor qokeey o arar
IT2a-n,f106v,"f106v.28,+P0",<%>psheody.olkeedy.qokor.sheos.choty.qotaiin.oteody.otaiin.qokar.oty.dy,psheody olkeedy qokor sheos choty qotaiin oteody otaiin qokar oty dy
IT2a-n,f106v,"f106v.29,+P0",ycheey.olchey.chedy.qotaiin.cheos.otaiin.otain.chotar.olos.aiin.cheom,ycheey olchey chedy qotaiin cheos otaiin otain chotar olos aiin cheom
IT2a-n,f106v,"f106v.30,+P0",otaiin.okochey.qody.oinysarx.okeey.oteedy.ksheody.qokeedy.qotokody,otaiin okochey qody oinysarx okeey oteedy ksheody qokeedy qotokody
IT2a-n,f106v,"f106v.31,+P0",sheeey.ko.shody.chosaiin.olcham<$>,sheeey ko shody chosaiin olcham
IT2a-n,f106v,"f106v.32,+P0",<%>tolos.shdair.sheky.keedy.qoeedy.qofchedy.sair.al.pchedy.ypodaiin.saram,tolos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram
IT2a-n,f106v,"f106v.33,+P0",choaiin.ody.qotar.chey.ol.aiin.chey.dychy<$>,choaiin ody qotar chey ol aiin chey dychy
IT2a-n,f106v,"f106v.34,+P0",<%>pchodaiin.kcheeor.al.ky.shcthy.otos.ar.odal.pcheody.qotaiin.otor.alodam,pchodaiin kcheeor al ky shcthy otos ar odal pcheody qotaiin otor alodam
IT2a-n,f106v,"f106v.35,+P0",shody.shockhy.qokeey.qokchol.kchedy.shdy.kchedy.chedy.qockhey.okaiin.al,shody shockhy qokeey qokchol kchedy shdy kchedy chedy qockhey okaiin al
IT2a-n,f106v,"f106v.36,+P0",sol.sheedy.qokaiin.cholkaiin<$>,sol sheedy qokaiin cholkaiin
IT2a-n,f106v,"f106v.37,+P0",<%>pyoaly.cheo.aiir.al.kcheodar.qodaiin.shcphoor.shedy.otedar.opol.fchedy.odr,pyoaly cheo aiir al kcheodar qodaiin shcphoor shedy otedar opol fchedy odr
IT2a-n,f106v,"f106v.38,+P0",okcheody.qokeey.otchey.qokeey.qokeedal.qokchkeey.qol.rody.raiin.oty,okcheody qokeey otchey qokeey qokeedal qokchkeey qol rody raiin oty
IT2a-n,f106v,"f106v.39,+P0",qokaiin.chey.kar.oteol<$>,qokaiin chey kar oteol
IT2a-n,f106v,"f106v.40,+P0",<%>ko.sheody.qody.ches.aiin.dairair.opchedy.pchdy.kolchedy.tcheodar.podkor,ko sheody qody ches aiin dairair opchedy pchdy kolchedy tcheodar podkor
IT2a-n,f106v,"f106v.41,+P0",otedy.qoar.cheey.kaiin.qoteeody.okaiin.oteey.qoteedy.choty<$>,otedy qoar cheey kaiin qoteeody okaiin oteey qoteedy choty
IT2a-n,f106v,"f106v.42,+P0",<%>pychal.shedy.qoteedy.cheyky.okedaiin.otedy.odaiin.chdy.chy.keedy.lkey,pychal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey
IT2a-n,f106v,"f106v.43,+P0",chedy.okeey.qokeedy.okeey.cheey.qokaiin.al.al.kalos.chedy.dkain.chcthy,chedy okeey qokeedy okeey cheey qokaiin al al kalos chedy dkain chcthy
