Source,Folio,Locus,Raw_Text,Clean_Text
ZL3b-n,f57v,"f57v.6,@L0",otodara[g:m],otodarag
ZL3b-n,f57v,"f57v.7,@L0",oparairdly,oparairdly
ZL3b-n,f57v,"f57v.8,@L0",olkeedal,olkeedal
ZL3b-n,f57v,"f57v.9,@L0",otardaly,otardaly
ZL3b-n,f57v,"f57v.10,@Ro",ark[a:o]ldy,arkaldy
ZL3b-n,f57v,"f57v.12,@Ro",okeely,okeely
ZL3b-n,f57v,"f57v.13,@Ro","ocfhor,okear",ocfhor okear
ZL3b-n,f58r,"f58r.1,@P0","<%>kor,cholfy.shofchy.otoralchy.chofchol.sholy.otaly.dal,m",kor cholfy shofchy otoralchy chofchol sholy otaly dal m
ZL3b-n,f58r,"f58r.2,+P0",dshodal.or.ckhy.olchear.char.tal.ytal.ytar.olchokal,dshodal or ckhy olchear char tal ytal ytar olchokal
ZL3b-n,f58r,"f58r.3,+P0",ykechod.dalaldam.ytam.choty.otchy.otaly.shoty.s,ykechod dalaldam ytam choty otchy otaly shoty s
ZL3b-n,f58r,"f58r.4,+P0","dshor.sholar.aiin,shalom.shaly.dalchy.oteom.dal.sholala@210;",dshor sholar aiin shalom shaly dalchy oteom dal sholala
ZL3b-n,f58r,"f58r.5,+P0","qor.dchair,am.otar.otar.char.ar.al.char.ar,ary.ytalar.cham",qor dchair am otar otar char ar al char ar ary ytalar cham
ZL3b-n,f58r,"f58r.6,+P0","torchey.otaiin.chary.oteor,y.otal.dalchor.ykeey.choltam",torchey otaiin chary oteor y otal dalchor ykeey choltam
ZL3b-n,f58r,"f58r.7,+P0",saiin.cholkeey.dal.shom.sholteol.ytalody.otey.cheoly.o.tchy,saiin cholkeey dal shom sholteol ytalody otey cheoly o tchy
ZL3b-n,f58r,"f58r.8,+P0","toleeshal.oleeam.dalor.chy.oteodchy.yteochy.otey,kal,dy.alam",toleeshal oleeam dalor chy oteodchy yteochy otey kal dy alam
ZL3b-n,f58r,"f58r.9,+P0","sholaiin.cheey.yteodaiin.qoar.aiin.arary.sheey.daiin.e,alam",sholaiin cheey yteodaiin qoar aiin arary sheey daiin e alam
ZL3b-n,f58r,"f58r.10,+P0","tal.ar.am.shar.chepchey.otar.aldy.otal,cheam.qokaiin.ote.[s:r]y",tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy
ZL3b-n,f58r,"f58r.11,+P0",qocphody.qokalam.chairal.qo{ct}aiin.otalal.dalor.orar,qocphody qokalam chairal qoctaiin otalal dalor orar
ZL3b-n,f58r,"f58r.12,+P0","shoar,ar.choldal.otalchal.dal.choldy.okalys.airaldy.shar",shoar ar choldal otalchal dal choldy okalys airaldy shar
ZL3b-n,f58r,"f58r.13,+P0",ytar.sheear.cheoldy.ykeol.cheal.cheody.chal.chaiin.ol.oly,ytar sheear cheoldy ykeol cheal cheody chal chaiin ol oly
ZL3b-n,f58r,"f58r.14,+P0",sharam.okair.chekaiin.ytchaly.dalchal.ykal.okalal.oly.chal,sharam okair chekaiin ytchaly dalchal ykal okalal oly chal
ZL3b-n,f58r,"f58r.15,+P0",daiir.shal.qopaim.cholaly.dy.shedy<!rare 'ed' in A language><$>,daiir shal qopaim cholaly dy shedy
ZL3b-n,f58r,"f58r.16,+P0","<%>typchey.ar.air.ytashy.qotyshey.pchdy.dshaly.pydaly.choky,opy",typchey ar air ytashy qotyshey pchdy dshaly pydaly choky opy
ZL3b-n,f58r,"f58r.17,+P0","ysholshy.qotoly.daiin.ykal.dalchdy.qoky.dal.ytchody.s.olar,aly",ysholshy qotoly daiin ykal dalchdy qoky dal ytchody s olar aly
ZL3b-n,f58r,"f58r.18,+P0",darar.shol.cholraly.cholaiin.odaiin.chaly.dalar.aiin.okal.otal,darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal
ZL3b-n,f58r,"f58r.19,+P0",todal.qotey.chaly.dal.qokaldy.otary.okalal.{ch'}ees.chal.[o:a]chaly,todal qotey chaly dal qokaldy otary okalal ees chal ochaly
ZL3b-n,f58r,"f58r.20,+P0",ysheockhy.olchey.oleesey.alaiin.olkeal.daldy.otalar.ar.aroda[i:?]m,ysheockhy olchey oleesey alaiin olkeal daldy otalar ar arodaim
ZL3b-n,f58r,"f58r.21,+P0",tcheos.ycheor.sheain.okey.qotaily.daiin.chy.cholkor.olkeol.oty,tcheos ycheor sheain okey qotaily daiin chy cholkor olkeol oty
ZL3b-n,f58r,"f58r.22,+P0",dcholy.ytar.chol.dal.qoaiir.chalolky.osal.chotam.chal.olsee[g:m],dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg
ZL3b-n,f58r,"f58r.23,+P0",shol.[a:o]leedy.chotar.okeal.sheody.qokalchar.otal.choky.sar,shol aleedy chotar okeal sheody qokalchar otal choky sar
ZL3b-n,f58r,"f58r.24,+P0",tazain.oteeos.okeal.ar.otalor.cheoekar.cheky.otaka[s:r],tazain oteeos okeal ar otalor cheoekar cheky otakas
ZL3b-n,f58r,"f58r.25,+P0","oar.cheekey.oteeoaly.otar.alkar.or,aldar<$>",oar cheekey oteeoaly otar alkar or aldar
ZL3b-n,f58r,"f58r.26,+P0",<%>kshar.shoky.opcheear.ofadain.opsheolaiin.opydaiin.podaiir,kshar shoky opcheear ofadain opsheolaiin opydaiin podaiir
ZL3b-n,f58r,"f58r.27,+P0","yteor.oty.chaltar.ar.sheeetchy.tal,al,chear.chear.chor,ar,am",yteor oty chaltar ar sheeetchy tal al chear chear chor ar am
ZL3b-n,f58r,"f58r.28,+P0","yshealkair.odalaly.dalal.chy.s,air.shokar.olaldy.okalody",yshealkair odalaly dalal chy s air shokar olaldy okalody
ZL3b-n,f58r,"f58r.29,+P0","odalar.cheor.sar.alol,daly.cheom.chor,ar,aldam.chal.cheal.[r:s],omy",odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy
ZL3b-n,f58r,"f58r.30,+P0",ytor.ar.alom.qokalor.chdy.dair.chody.cheol.okolchy.otaldy,ytor ar alom qokalor chdy dair chody cheol okolchy otaldy
ZL3b-n,f58r,"f58r.31,+P0","odshchol.taiin.okal,or.chol,ol,ekar.otarchol.chol.kam.qokal",odshchol taiin okal or chol ol ekar otarchol chol kam qokal
ZL3b-n,f58r,"f58r.32,+P0","oqotaly.qokaiin.chtaldy.qoky.dar.al.chol,taly.qokaldy",oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy
ZL3b-n,f58r,"f58r.33,+P0",scho{cthh}y.dalols.qokalos.cheor.oekeody.qokaly.qokar.dy,schocthhy dalols qokalos cheor oekeody qokaly qokar dy
ZL3b-n,f58r,"f58r.34,+P0",yssheol.chokey.dalol.shokalol.qokaly.kaldy.ytaipom,yssheol chokey dalol shokalol qokaly kaldy ytaipom
ZL3b-n,f58r,"f58r.35,+P0","dto[s:r].sheol.qokor.sharal.ckhol.shol,ar.aiin.sheoctham",dtos sheol qokor sharal ckhol shol ar aiin sheoctham
ZL3b-n,f58r,"f58r.36,+P0",skaiin.shokal.chockhy.qoky.chcthy.ykeeshy.shoekar,skaiin shokal chockhy qoky chcthy ykeeshy shoekar
ZL3b-n,f58r,"f58r.37,+P0","opolkeor.olchocfhy.cphol.chykaldy.cholols.chkaiin,olfcham",opolkeor olchocfhy cphol chykaldy cholols chkaiin olfcham
ZL3b-n,f58r,"f58r.38,+P0","s,ysheos.okaly.cheos.otey.ykar.ls.aiin.okaiin.ytolkal",s ysheos okaly cheos otey ykar ls aiin okaiin ytolkal
ZL3b-n,f58r,"f58r.39,+P0","dtshol.dytal.okar,olol.sheol.qockhy.qokaly.salol.dalam",dtshol dytal okar olol sheol qockhy qokaly salol dalam
ZL3b-n,f58r,"f58r.40,+P0","y[r:?]oleeey.ar,airaly.pchody.tshaly.alols.ykaly.kar.aram",yroleeey ar airaly pchody tshaly alols ykaly kar aram
ZL3b-n,f58r,"f58r.41,+P0","dchol.chokal.saiin.dal.okal,s,alchey<$>",dchol chokal saiin dal okal s alchey
ZL3b-n,f58v,"f58v.1,@P0",<%>tol.shokchy.opaiin.opaiin.chofaly.ypar.ypal.opal.opaldaiin,tol shokchy opaiin opaiin chofaly ypar ypal opal opaldaiin
ZL3b-n,f58v,"f58v.2,+P0","dair.or.{ch'h}aiin.tair.y.qotalody.s,aiin.okeody.qotair.ar.alor.orky",dair or aiin tair y qotalody s aiin okeody qotair ar alor orky
ZL3b-n,f58v,"f58v.3,+P0",todal.qotain.sho{@246;k@191;@191;h}y<!corr?>.qokeol.okey.qokalchal.daly.ar.aim,todal qotain shoy qokeol okey qokalchal daly ar aim
ZL3b-n,f58v,"f58v.4,+P0","or,aiin.okair,y.dair,al.qokal.qokaiin.qokaly.okar.olkaly.okal",or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal
ZL3b-n,f58v,"f58v.5,+P0","faiir.ofas,ar.qotaiin.sholy.qotaiin.yqokaly.okal.qokaly.okaly",faiir ofas ar qotaiin sholy qotaiin yqokaly okal qokaly okaly
ZL3b-n,f58v,"f58v.6,+P0",qokair.ar.aly.sho[r:s].daiin.choly.dal.ykaiin.org.fchey.okaly.oky,qokair ar aly shor daiin choly dal ykaiin org fchey okaly oky
ZL3b-n,f58v,"f58v.7,+P0",y.daiin.qokeey.qokar.lchedy.qokalor.sheols.oteor.aiin.cheky,y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky
ZL3b-n,f58v,"f58v.8,+P0","taiin.ckhey.daldy.qokair.alar.ytal,aiin.otaiin.ykaiin.ykaly.dam",taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam
ZL3b-n,f58v,"f58v.9,+P0",salal.qolaiin.chockhey.tcholy.qokaiin.qokaiinos.orcheey.olaly,salal qolaiin chockhey tcholy qokaiin qokaiinos orcheey olaly
ZL3b-n,f58v,"f58v.10,+P0",ykair.shey.key.ctholy.qotalom.qokals.qokaiin.okal.okaldy.ory,ykair shey key ctholy qotalom qokals qokaiin okal okaldy ory
ZL3b-n,f58v,"f58v.11,+P0","tchol,shol.tor.qokair.or.y,ykaiin.dory.okaiir.chodaiin.otals",tchol shol tor qokair or y ykaiin dory okaiir chodaiin otals
ZL3b-n,f58v,"f58v.12,+P0",oreeey.cheekey.cheal.qokey.chedal.dy.tolair.opchey.poaly.cfhy,oreeey cheekey cheal qokey chedal dy tolair opchey poaly cfhy
ZL3b-n,f58v,"f58v.13,+P0","qoeear.alkeain.ytal.chos.alor.okal.chcthy.tal,{ckh'h}y.kar",qoeear alkeain ytal chos alor okal chcthy tal y kar
ZL3b-n,f58v,"f58v.14,+P0","shar.air.alo[r:s].chol.oeear.sho.qotal.chol.tal,ar.tar.aropam",shar air alor chol oeear sho qotal chol tal ar tar aropam
ZL3b-n,f58v,"f58v.15,+P0","qot,oiin.okal.aral.s.air.qoal.talchos.okal.cho.ytam.dam",qot oiin okal aral s air qoal talchos okal cho ytam dam
ZL3b-n,f58v,"f58v.16,+P0","ykam.qokair.okaly.qokal.chaly.cheockhey.olaly.taldar,al",ykam qokair okaly qokal chaly cheockhey olaly taldar al
ZL3b-n,f58v,"f58v.17,+P0",daiin.alal.dal.qok[a:?]r.otal.chodol.qokeal.cheol.chos.okeeam,daiin alal dal qokar otal chodol qokeal cheol chos okeeam
ZL3b-n,f58v,"f58v.18,+P0",taiin.chal.sheal.qockhy.dar.aiin.ockhey.qokeey.qoaiin.aral,taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral
ZL3b-n,f58v,"f58v.19,+P0",okain.chokal.sheoldy.qokor.olkam.cheol.dar.chokeey.okalchy,okain chokal sheoldy qokor olkam cheol dar chokeey okalchy
ZL3b-n,f58v,"f58v.20,+P0",tolain.ar.ykeain.qokeey.otal.chol.okal.ar.{chh}ty.chkalarol,tolain ar ykeain qokeey otal chol okal ar chhty chkalarol
ZL3b-n,f58v,"f58v.21,+P0",olain.olalor.odaiin.qetair.otal.qokal.da[ir:in].oi[?:sh]y.otam,olain olalor odaiin qetair otal qokal dair otam
ZL3b-n,f58v,"f58v.22,+Pc",okar.sheey.shekealy<$>,okar sheey shekealy
ZL3b-n,f58v,"f58v.23,*P0",<%>pchshy.sheoltey.shopalchedy.sheolkeal.qokar.aldaiin.qokalar.dal,pchshy sheoltey shopalchedy sheolkeal qokar aldaiin qokalar dal
ZL3b-n,f58v,"f58v.24,+P0","qokal.daiin.qokal.cham.qokalcheal.okor,air.ain,ar,als.okam.daly",qokal daiin qokal cham qokalcheal okor air ain ar als okam daly
ZL3b-n,f58v,"f58v.25,+P0","qotain.okeor.sheey.qokeol.okeoly.qokaly.qokair,or,tas.ykal",qotain okeor sheey qokeol okeoly qokaly qokair or tas ykal
ZL3b-n,f58v,"f58v.26,+P0","ykaly.qokal,ol.al.qokeos.okal.ar.okos.al.shekar.qokair,alam",ykaly qokal ol al qokeos okal ar okos al shekar qokair alam
ZL3b-n,f58v,"f58v.27,+P0","qokar.s.aiin.al.y.qokchedy.qo[e:?]kaly.odaiin.qokar.char,alaiinom",qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom
ZL3b-n,f58v,"f58v.28,+P0",ycheockhy.okey.okal.otaly.okaldy.okeor.sheey<$>,ycheockhy okey okal otaly okaldy okeor sheey
ZL3b-n,f58v,"f58v.29,+P0","<%>polal.keeo.o,leeckhey.dalar.ykeeody.choar.ckhar.yfair,alam",polal keeo o leeckhey dalar ykeeody choar ckhar yfair alam
ZL3b-n,f58v,"f58v.30,+P0","daiin.sheo{ikh}y.ykey.sheky.qokal.qokeey.okain.okar.ol,dam",daiin sheoikhy ykey sheky qokal qokeey okain okar ol dam
ZL3b-n,f58v,"f58v.31,+P0",tcheor.chor.kar.okal.qokeey.qokal.shol.qokain.ar.oetalchg,tcheor chor kar okal qokeey qokal shol qokain ar oetalchg
ZL3b-n,f58v,"f58v.32,+P0","psheey.qoty.qokar.qokey.ky.ykar.cheal.otal.kol,olchedy",psheey qoty qokar qokey ky ykar cheal otal kol olchedy
ZL3b-n,f58v,"f58v.33,+P0","qoa[ir:is].chol,ar.chey<$>",qoair chol ar chey
ZL3b-n,f58v,"f58v.34,+P0","<%>tol,sheo.keo,ar.qofcheal.dar.a{iph}ey.opchal.shockhy.okaly",tol sheo keo ar qofcheal dar aiphey opchal shockhy okaly
ZL3b-n,f58v,"f58v.35,+P0",daiin.otain.okain.chey.okeey.qokeeos.olar.sheo.daly.dalychs,daiin otain okain chey okeey qokeeos olar sheo daly dalychs
ZL3b-n,f58v,"f58v.36,+P0","tcheody.oke[o:y]r.ockhy.qokal.okal,shokey.qokeey.dalar",tcheody okeor ockhy qokal okal shokey qokeey dalar
ZL3b-n,f58v,"f58v.37,+P0",olkeey.okar.ar.choky.otair.otol.chokey.cheeky.dalar,olkeey okar ar choky otair otol chokey cheeky dalar
ZL3b-n,f58v,"f58v.38,+P0",ykeeody.qokar.qoky.keey.qokol.okal.okor.cheky.sydy,ykeeody qokar qoky keey qokol okal okor cheky sydy
ZL3b-n,f58v,"f58v.39,+P0",oshar.qokain.okam.shear.ch[er:?].sarols<$>,oshar qokain okam shear cher sarols
ZL3b-n,f65r,"f65r.1,@Lp","otaim,dam.alam",otaim dam alam
ZL3b-n,f65v,"f65v.1,@P0",<%>cphy.fchecfhy.dy<->dchepain.shety.qopy.fol.chpdy,cphy fchecfhy dydchepain shety qopy fol chpdy
ZL3b-n,f65v,"f65v.2,+P0","daiin.sheek.l,ody<->yteo.qop[s:r].air.cheot[ee:ch]y.dal[o:a]m",daiin sheek l odyyteo qops air cheoteey dalom
ZL3b-n,f65v,"f65v.3,+P0",ytal.cheot.shky.y<->[s:?]as.cheody<$>,ytal cheot shky ysas cheody
ZL3b-n,f65v,"f65v.4,+P0",<%>toeedy.otar.shedy<->yteey.sheody.qok[es:?]d.yfchey,toeedy otar shedyyteey sheody qokesd yfchey
ZL3b-n,f65v,"f65v.5,+P0","dshedy.okeody.qokd<->shckhy.choky.chokeody.okey,dy",dshedy okeody qokdshckhy choky chokeody okey dy
ZL3b-n,f65v,"f65v.6,+P0","qo.ytchey.sh,{ckhh}cphy<->ykchedy.chedy.shckhdy<$>",qo ytchey sh ckhhcphyykchedy chedy shckhdy
ZL3b-n,f66r,"f66r.1,@L0",rary,rary
ZL3b-n,f66r,"f66r.2,+L0",[r:s]als,rals
ZL3b-n,f66r,"f66r.3,+L0",qo[r:n],qor
ZL3b-n,f66r,"f66r.4,+L0",dary,dary
ZL3b-n,f66r,"f66r.5,+L0",ykeol,ykeol
ZL3b-n,f66r,"f66r.6,+L0",saly,saly
ZL3b-n,f66r,"f66r.7,+L0",salf,salf
ZL3b-n,f66r,"f66r.8,+L0",fary,fary
ZL3b-n,f66r,"f66r.9,+L0",qotesy,qotesy
ZL3b-n,f66r,"f66r.10,+L0",ykaly,ykaly
ZL3b-n,f66r,"f66r.11,+L0",doly,doly
ZL3b-n,f66r,"f66r.12,+L0",saiin,saiin
ZL3b-n,f66r,"f66r.13,+L0",qokal,qokal
ZL3b-n,f66r,"f66r.14,+L0",qolsa,qolsa
ZL3b-n,f66r,"f66r.15,+L0",raral,raral
ZL3b-n,f66r,"f66r.16,@L0",y,y
ZL3b-n,f66r,"f66r.17,+L0",o,o
ZL3b-n,f66r,"f66r.18,+L0",s,s
ZL3b-n,f66r,"f66r.19,+L0",sh,sh
ZL3b-n,f66r,"f66r.20,+L0",y,y
ZL3b-n,f66r,"f66r.21,+L0",d,d
ZL3b-n,f66r,"f66r.22,+L0",o,o
ZL3b-n,f66r,"f66r.23,+L0",f,f
ZL3b-n,f66r,"f66r.25,+L0",x,x
ZL3b-n,f66r,"f66r.26,+L0",air,air
ZL3b-n,f66r,"f66r.27,+L0",d,d
ZL3b-n,f66r,"f66r.28,+L0",sh,sh
ZL3b-n,f66r,"f66r.29,+L0",y,y
ZL3b-n,f66r,"f66r.30,+L0",f,f
ZL3b-n,f66r,"f66r.31,+L0",f,f
ZL3b-n,f66r,"f66r.32,+L0",y,y
ZL3b-n,f66r,"f66r.33,+L0",o,o
ZL3b-n,f66r,"f66r.34,+L0",d,d
ZL3b-n,f66r,"f66r.35,+L0",s,s
ZL3b-n,f66r,"f66r.36,+L0",f,f
ZL3b-n,f66r,"f66r.37,+L0",c<!cf f57v seq.>,c
ZL3b-n,f66r,"f66r.39,+L0",x,x
ZL3b-n,f66r,"f66r.40,+L0",t,t
ZL3b-n,f66r,"f66r.41,+L0",o,o
ZL3b-n,f66r,"f66r.43,+L0",l,l
ZL3b-n,f66r,"f66r.44,+L0",r,r
ZL3b-n,f66r,"f66r.45,+L0",t,t
ZL3b-n,f66r,"f66r.46,+L0",o,o
ZL3b-n,f66r,"f66r.47,+L0",x,x
ZL3b-n,f66r,"f66r.48,+L0",p,p
ZL3b-n,f66r,"f66r.49,+L0",d,d
ZL3b-n,f66r,"f66r.50,@P0",<%>pdaiin.oteedy.opchedy.chap.chefchy.shddy.ypches.cholpchd.okedals,pdaiin oteedy opchedy chap chefchy shddy ypches cholpchd okedals
ZL3b-n,f66r,"f66r.51,+P0",sair.shekey.qokeedar.okal.okedy.qokeedy.qokal.okedy.qokshd,sair shekey qokeedar okal okedy qokeedy qokal okedy qokshd
ZL3b-n,f66r,"f66r.52,+P0","ykshedy.chady.cthdy.qokees.cheeo.okcho,dy.chekeey.chedy.chckhy",ykshedy chady cthdy qokees cheeo okcho dy chekeey chedy chckhy
ZL3b-n,f66r,"f66r.53,+P0","shdy.qotedy.chdy.chedy.qotedal.chcpheor.ykady.dar.qotey,k[o:a]l,ar",shdy qotedy chdy chedy qotedal chcpheor ykady dar qotey kol ar
ZL3b-n,f66r,"f66r.54,+P0",qokeeody.qokeody.qokeody.qokar.sheky.qokeeody.okedy.kodary,qokeeody qokeody qokeody qokar sheky qokeeody okedy kodary
ZL3b-n,f66r,"f66r.55,+P0",ykeeody.choekeey.okeody.chekeody.qokeey.dyky.chctho.rotaiin,ykeeody choekeey okeody chekeody qokeey dyky chctho rotaiin
ZL3b-n,f66r,"f66r.56,+P0",dsheol.okaiin.sheodaiin<$>,dsheol okaiin sheodaiin
ZL3b-n,f66r,"f66r.57,+P0",<%>tocpheey.dol.kchody.qokeody.qokshy.qopaiin.dairykodas.okyd,tocpheey dol kchody qokeody qokshy qopaiin dairykodas okyd
ZL3b-n,f66r,"f66r.58,+P0",dsholdaiir.dalky.shky.qoky.shekair.choty.dar.okeey.shdy.ykol,dsholdaiir dalky shky qoky shekair choty dar okeey shdy ykol
ZL3b-n,f66r,"f66r.59,+P0","qo,cheky.shcthy.dalalshedy.cheta,r,sheod.shokaiir.ch{ckhh}y.da[r:s]d",qo cheky shcthy dalalshedy cheta r sheod shokaiir chckhhy dard
ZL3b-n,f66r,"f66r.60,+P0","shor.sheodal.sholdy.qokchedy.qopchy.qoty,chedaiir.chees,kardy",shor sheodal sholdy qokchedy qopchy qoty chedaiir chees kardy
ZL3b-n,f66r,"f66r.61,+P0","qokchey.qokaiir.cheky.daly.daiin.dal,shedy.chedy.lkar.ol.okedy",qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy
ZL3b-n,f66r,"f66r.62,+P0","ol.cheeky.daiir.chky.axor.akar,{i'h},y.daiin<$>",ol cheeky daiir chky axor akar y daiin
ZL3b-n,f66r,"f66r.63,+P0",<%>pchof.sholfordaiin.qotar.otalor.fchedy[r:s].chedy.dar.odair.ofaram,pchof sholfordaiin qotar otalor fchedyr chedy dar odair ofaram
ZL3b-n,f66r,"f66r.64,+P0","dalcheeeky.sheol.dairody.chekchy.shed.ykesho.l.lor.sheor,che[a:o]l",dalcheeeky sheol dairody chekchy shed ykesho l lor sheor cheal
ZL3b-n,f66r,"f66r.65,+P0","dor.shedy.okar.shedy.kcheody.chxar.daly.fchdar.cheor,aly.[r:s]y",dor shedy okar shedy kcheody chxar daly fchdar cheor aly ry
ZL3b-n,f66r,"f66r.66,+P0","shor.shckheody.dal,shedy.qokor,al,shes<$>",shor shckheody dal shedy qokor al shes
ZL3b-n,f66r,"f66r.67,+P0",<%>psheody.cfhol.shofol.okeody.qokaldy.ytarody.shedy.shedy.dair,psheody cfhol shofol okeody qokaldy ytarody shedy shedy dair
ZL3b-n,f66r,"f66r.68,+P0","sair,ol.daiin.daiin.dal.dol.cheody.dair,aly.dairal.dolarshy,dor",sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor
ZL3b-n,f66r,"f66r.69,+P0",tosheo.qokaldy.oky.ol.kcheeky.qoky.dary.okees.oly<$>,tosheo qokaldy oky ol kcheeky qoky dary okees oly
ZL3b-n,f66r,"f66r.70,+P0",<%>todeeey.keody.chdy.keody.shedy.shekeefy.chdy.sheol.shol.kedy.daly,todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly
ZL3b-n,f66r,"f66r.71,+P0",saiir.cheol.kal.sheody.chcthedy.dal.shol.qokeody.chody.kechody,saiir cheol kal sheody chcthedy dal shol qokeody chody kechody
ZL3b-n,f66r,"f66r.72,+P0","sshedy.oteedy.ykeeody.sheocthy.ol,ld,lshedy.chokeey.chekey.chey",sshedy oteedy ykeeody sheocthy ol ld lshedy chokeey chekey chey
ZL3b-n,f66r,"f66r.73,+P0","ysheeod.qoteeod.qotol,qoky.chckhedy.shey.dcheol.cheky.cheo,dor",ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor
ZL3b-n,f66r,"f66r.74,+P0","ydaiin.shedy.otchedy.oteochey.tolchedy.lsheody.qoky,daiin.otam",ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam
ZL3b-n,f66r,"f66r.75,+P0","tcheo.sheor.oteody.lpchees,ol,ar.alkey.otey.ltsholy.shecthy.r,ol",tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol
ZL3b-n,f66r,"f66r.76,+P0",daiin.sheol.qocthedy.qokedy.lchey.qokaly.shcthy.qotal.otchdy,daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy
ZL3b-n,f66r,"f66r.77,+P0",qokey.ar.olkeol.qokal.cheoky.ykchdy.chody.sheody.qoky.ldy,qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy
ZL3b-n,f66r,"f66r.78,+P0",dor.aiin.sheeol.lshedy.lchedy.cheedy.shekol.dalol.lodaiin,dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin
ZL3b-n,f66r,"f66r.79,+P0","sheol.oteey,ldaiin.okalchedy.pchedy.kody.qotchedy.cphedy",sheol oteey ldaiin okalchedy pchedy kody qotchedy cphedy
ZL3b-n,f66r,"f66r.80,+P0",daiin.shey.qoteoly.raiin.sheedy.shcthy.lkeol.qokol.dkar,daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar
ZL3b-n,f66r,"f66r.81,+P0",lchey.lkeedy.chety.shekaly.shckhar<$>,lchey lkeedy chety shekaly shckhar
ZL3b-n,f66r,"f66r.82,@Lx","otcheo,daiin.chty.ykees,cheg",otcheo daiin chty ykees cheg
ZL3b-n,f66v,"f66v.1,@P0","<%>okeodof.sheod.ychoopy.opch.dal.dor,sheefy.ytody.da[l:?]deam",okeodof sheod ychoopy opch dal dor sheefy ytody daldeam
ZL3b-n,f66v,"f66v.2,+P0",teodal.t[che:{chh}]dy.dshey.okshedy.okeedy.dcheeky.daldy.qotal.sy,teodal tchedy dshey okshedy okeedy dcheeky daldy qotal sy
ZL3b-n,f66v,"f66v.3,+P0",ytos.s.or.sheeky.okechdy.ok[ee:ch]dal.dar.otal.chody.cheky,ytos s or sheeky okechdy okeedal dar otal chody cheky
ZL3b-n,f66v,"f66v.4,+P0","shokeshy.daiin.cheos.chety.dol.chckhy.dal.ko,dal.chekal.dal",shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal
ZL3b-n,f66v,"f66v.5,+P0",shdy.shedefam.qokedy.chokal.dal<$>,shdy shedefam qokedy chokal dal
ZL3b-n,f66v,"f66v.6,+P0",<%>tchod.sheody.shckhed.chos.chor.sheo.keody.chepar.sheopam,tchod sheody shckhed chos chor sheo keody chepar sheopam
ZL3b-n,f66v,"f66v.7,+P0",qokeos.sheody.chekeos.chody.kotody.qotchdy.chckhd.ytchdy,qokeos sheody chekeos chody kotody qotchdy chckhd ytchdy
ZL3b-n,f66v,"f66v.8,+P0",dchekeedy.cheody.qokchdy.qokol.keedy.cheky.chety.kody<$>,dchekeedy cheody qokchdy qokol keedy cheky chety kody
ZL3b-n,f66v,"f66v.9,+P0",<%>pody.sheody.chpadar.sheey.fchdly.cheoseesey.kchy.qofchal,pody sheody chpadar sheey fchdly cheoseesey kchy qofchal
ZL3b-n,f66v,"f66v.10,+P0","dshal.keedy.qok,[o:y]r.okaiin.dol.kaldaiin.otal.dokal.okag",dshal keedy qok or okaiin dol kaldaiin otal dokal okag
ZL3b-n,f66v,"f66v.11,+P0",yteeod.aiin.shekeod.saiin.ykofar.otaiin.otar.ched[y:o].kar[{c'}:s],yteeod aiin shekeod saiin ykofar otaiin otar chedy kar
ZL3b-n,f66v,"f66v.12,+P0",qekar.okedy.cheky.dal.chekal.chckhy.kal.kal.dar.chk[ch:ee]ody,qekar okedy cheky dal chekal chckhy kal kal dar chkchody
ZL3b-n,f66v,"f66v.13,+P0",ydees.shey.daiin.dalkal<->ykedaiin.shedar.ok[ch:ee]dy.oty<$>,ydees shey daiin dalkalykedaiin shedar okchdy oty
ZL3b-n,f67r1,"f67r1.1,@P0",<%>teeodaiin.shey.epairody.osaiin.yteeoey.shey.epaiin.o.aiin,teeodaiin shey epairody osaiin yteeoey shey epaiin o aiin
ZL3b-n,f67r1,"f67r1.2,+P0",daiir.okeody.qoekeey.sar.oeteody.oteey.keey.keo.keeoda[l:?],daiir okeody qoekeey sar oeteody oteey keey keo keeodal
