Source,Folio,Locus,Raw_Text,Clean_Text
RF1b-er,f80v,"f80v.10,+P0","sol.sheey.qokaiin.shcthy.dolshedy.qokal.shecthy.qotain,ol",sol sheey qokaiin shcthy dolshedy qokal shecthy qotain ol
RF1b-er,f80v,"f80v.11,+P0","tal.sheedy.qokar.olky.ror,cheey.sheckhy.qotain.chedy.rol",tal sheedy qokar olky ror cheey sheckhy qotain chedy rol
RF1b-er,f80v,"f80v.12,+P0",ycheol.kain.shey.qokain.chedy.qokol.olkain.shcthhy.l,ycheol kain shey qokain chedy qokol olkain shcthhy l
RF1b-er,f80v,"f80v.13,+P0","lor.ar.ol.olor.chey.kol,dy",lor ar ol olor chey kol dy
RF1b-er,f80v,"f80v.14,+P0",tshedy.qokain.shedy.qokas.otal.qopshedy.qoty.lchedy.qopalor,tshedy qokain shedy qokas otal qopshedy qoty lchedy qopalor
RF1b-er,f80v,"f80v.15,+P0",qotaiin.chty.lchedy.s.aly.tol.chey.qoteedy.otal.dain.ol.dal,qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal
RF1b-er,f80v,"f80v.16,+P0",cheol.key.qotar.dy.qotal.dy.keedy.qokain.oty.loldy.tal,cheol key qotar dy qotal dy keedy qokain oty loldy tal
RF1b-er,f80v,"f80v.17,+P0",solcheol.qokaiin.shecthy.qokal.cheoldy.qotlolkal.chedyr,solcheol qokaiin shecthy qokal cheoldy qotlolkal chedyr
RF1b-er,f80v,"f80v.18,+P0",ychedy.qol.okaiin.olkedy.or.okain,ychedy qol okaiin olkedy or okain
RF1b-er,f80v,"f80v.19,+P0",fsheoldy.dkshey.qokopy.ror.afor.olfockhy.oltydy,fsheoldy dkshey qokopy ror afor olfockhy oltydy
RF1b-er,f80v,"f80v.20,+P0",ysheeyqorar.ol.cheey.daiin.shey.qokaiin.ol.okaiin,ysheeyqorar ol cheey daiin shey qokaiin ol okaiin
RF1b-er,f80v,"f80v.21,+P0",tar.kain.okal.y.rchey.qokal.oloraiin.okal.otam,tar kain okal y rchey qokal oloraiin okal otam
RF1b-er,f80v,"f80v.22,+P0",dchedy.qokal.ol.chey.dal.or.shedy.lshedy,dchedy qokal ol chey dal or shedy lshedy
RF1b-er,f80v,"f80v.23,+P0",polteshol.ofy.shey.qopshedy.qoteedy.qotol.shy.kolshd.qoky,polteshol ofy shey qopshedy qoteedy qotol shy kolshd qoky
RF1b-er,f80v,"f80v.24,+P0",yshedy.qokeey.qokey.qoty.qotol.otaiin.ol.chedy.qoky.daiin,yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin
RF1b-er,f80v,"f80v.25,+P0",lshedy.qoty.olol.cheey.qokain.okalchy.tal.or.checthy.sar,lshedy qoty olol cheey qokain okalchy tal or checthy sar
RF1b-er,f80v,"f80v.26,+P0","qoty.chey,qy,taiin.chey.lchedy.shedy.olchey",qoty chey qy taiin chey lchedy shedy olchey
RF1b-er,f80v,"f80v.27,+P0","fshol.kain.ol,kar.shey.qokain.dal.oltaiin.okain.shal.qoty",fshol kain ol kar shey qokain dal oltaiin okain shal qoty
RF1b-er,f80v,"f80v.28,+P0",olcheol.qokain.or.al.chain.qokain.ol.kaiin.akeedy.qokey.ly,olcheol qokain or al chain qokain ol kaiin akeedy qokey ly
RF1b-er,f80v,"f80v.29,+P0",qokain.olkain.olkain.ol.keeol,qokain olkain olkain ol keeol
RF1b-er,f80v,"f80v.30,+P0",fol.or.olkain.ockhy.qokaiin.okain.okar.shey.qolky,fol or olkain ockhy qokaiin okain okar shey qolky
RF1b-er,f80v,"f80v.31,+P0",qol.ol.oiin.olkain.al.chedy.qokain.olshey.qokain,qol ol oiin olkain al chedy qokain olshey qokain
RF1b-er,f80v,"f80v.32,+P0",solkain.shol.kair.or.arolkeedy.olky.qolkain.shedy,solkain shol kair or arolkeedy olky qolkain shedy
RF1b-er,f80v,"f80v.33,+P0",qokeedy.qoker.olkain.olshedy.qokey.qokeey.tchcthy.lom,qokeedy qoker olkain olshedy qokey qokeey tchcthy lom
RF1b-er,f80v,"f80v.34,+P0",dol.sheyr.shey.olshey.cthor.ylchdy.olkain.shcthy.qoly,dol sheyr shey olshey cthor ylchdy olkain shcthy qoly
RF1b-er,f80v,"f80v.35,+P0",tol.oltain.olkar.y.qol.qol.kain.okiin.ol.kain.shey.ldy,tol oltain olkar y qol qol kain okiin ol kain shey ldy
RF1b-er,f80v,"f80v.36,+P0",soin.okain.sheor.al.shey.daly.olshedy.olal.shedy.lchy,soin okain sheor al shey daly olshedy olal shedy lchy
RF1b-er,f80v,"f80v.37,+P0",polshdy.qokeedy.shky.ololchey,polshdy qokeedy shky ololchey
RF1b-er,f80v,"f80v.38,+P0","pol,kedy.lsheckhy.olky.ot.olkchy.r,chey.qcthy.rchey.ral",pol kedy lsheckhy olky ot olkchy r chey qcthy rchey ral
RF1b-er,f80v,"f80v.39,+P0","sol.aiin.chey.qokain.ches.ol.chckhy.qokeedy.tchdy.ar,al",sol aiin chey qokain ches ol chckhy qokeedy tchdy ar al
RF1b-er,f80v,"f80v.40,+P0",qokain.ol.cheeor.olar.chey.tchar.al.chedy.qotal.olchedy,qokain ol cheeor olar chey tchar al chedy qotal olchedy
RF1b-er,f80v,"f80v.41,+P0","tar.ar,ol.ar.shckhy.lkol.otol.chedy.qokain.chckhy.qokal",tar ar ol ar shckhy lkol otol chedy qokain chckhy qokal
RF1b-er,f80v,"f80v.42,+P0",pol.ol.aiin.olkal.shar.shedy.qokol.chdy.ldol.dar.al,pol ol aiin olkal shar shedy qokol chdy ldol dar al
RF1b-er,f80v,"f80v.43,+P0","sor.ain.shkain.shar.ok,shey.dal,ar.shokal.dy",sor ain shkain shar ok shey dal ar shokal dy
RF1b-er,f80v,"f80v.44,+P0",qokal.orol,qokal orol
RF1b-er,f81r,"f81r.1,@P0",polchoy.qokedy.shol.opchedy.olpchedy.ofshdy.oly,polchoy qokedy shol opchedy olpchedy ofshdy oly
RF1b-er,f81r,"f81r.2,+P0",dchey.lshl.alched.qokol.chol.otar.chedy.oky,dchey lshl alched qokol chol otar chedy oky
RF1b-er,f81r,"f81r.3,+P0",qotey.l.chees.olkal.ol.chedy.okar.shedy,qotey l chees olkal ol chedy okar shedy
RF1b-er,f81r,"f81r.4,+P0",dchedy.qokain.ol.ol.chcthy.ykeedy.al,dchedy qokain ol ol chcthy ykeedy al
RF1b-er,f81r,"f81r.5,+P0","qol.cheol.okeey.ol.ol.ol,aiin.ol.or.ain",qol cheol okeey ol ol ol aiin ol or ain
RF1b-er,f81r,"f81r.6,+P0",sar.ol.eses.oteey.shor.qokeey.ol,sar ol eses oteey shor qokeey ol
RF1b-er,f81r,"f81r.7,+P0",dshees.okain.chcthy.otey.okain,dshees okain chcthy otey okain
RF1b-er,f81r,"f81r.8,+P0",pchedy.qokeey.oty.qotey.oteey.oly,pchedy qokeey oty qotey oteey oly
RF1b-er,f81r,"f81r.9,+P0",qoteesy.qotedy.qokeedy.chcphey,qoteesy qotedy qokeedy chcphey
RF1b-er,f81r,"f81r.10,+P0",chol.dain.otedy.cheey.qotain.ly,chol dain otedy cheey qotain ly
RF1b-er,f81r,"f81r.11,+P0","ol,sheol.olkedy.sheckhedy.oltedy",ol sheol olkedy sheckhedy oltedy
RF1b-er,f81r,"f81r.12,+P0",ychedy.tedy.ol.sheedy.qokeey.loly,ychedy tedy ol sheedy qokeey loly
RF1b-er,f81r,"f81r.13,+P0",dchol.shedy.qotedy.qol.chedy.chetyry,dchol shedy qotedy qol chedy chetyry
RF1b-er,f81r,"f81r.14,+P0","qokechedy.qol,sheedy.or.ain.arol.oeeedy",qokechedy qol sheedy or ain arol oeeedy
RF1b-er,f81r,"f81r.15,+P0",sain.ol.cheedy.qokeedy.otedy,sain ol cheedy qokeedy otedy
RF1b-er,f81r,"f81r.16,+P0",polchdy.qopchol.qokor.olpchedy.opol.oraisy,polchdy qopchol qokor olpchedy opol oraisy
RF1b-er,f81r,"f81r.17,+P0",y.checthy.okeedy.shey.qokedy.ol.ochedar,y checthy okeedy shey qokedy ol ochedar
RF1b-er,f81r,"f81r.18,+P0",osheedy.shedy.ol.shedy.okeedy.orar,osheedy shedy ol shedy okeedy orar
RF1b-er,f81r,"f81r.19,+P0","qokedy.sheedy.chedy.qoteedy.ol,am",qokedy sheedy chedy qoteedy ol am
RF1b-er,f81r,"f81r.20,+P0",qopchedy.qol.chedy.qokeey.odaiin.rain.daly,qopchedy qol chedy qokeey odaiin rain daly
RF1b-er,f81r,"f81r.21,+P0",dshedy.qokal.olkeey.oteey.olshey.otey.lol,dshedy qokal olkeey oteey olshey otey lol
RF1b-er,f81r,"f81r.22,+P0",qotal.chedy.qol.ol.daiin.ol.chedar.ol.oly,qotal chedy qol ol daiin ol chedar ol oly
RF1b-er,f81r,"f81r.23,+P0",chey.okain.sheckhy.soiin.chey.lchey,chey okain sheckhy soiin chey lchey
RF1b-er,f81r,"f81r.24,+P0","par.ody.shecphy.cheol.qotal,dar.otedy.oly",par ody shecphy cheol qotal dar otedy oly
RF1b-er,f81r,"f81r.25,+P0",sar.shedy.qol.otain.okair.okal.chedy.dy,sar shedy qol otain okair okal chedy dy
RF1b-er,f81r,"f81r.26,+P0",pchedy.qokey.oteol.qol.shear.shedy.qcthdys,pchedy qokey oteol qol shear shedy qcthdys
RF1b-er,f81r,"f81r.27,+P0",sal.chedy.qokedy.olkedy.dol.qokchedy,sal chedy qokedy olkedy dol qokchedy
RF1b-er,f81r,"f81r.28,+P0",qokesdy.chedy.qokar.chey.taiin.otey.lchl,qokesdy chedy qokar chey taiin otey lchl
RF1b-er,f81r,"f81r.29,+P0",ysheedy.shy.chey.l.chcthy.ytar.olkaiin.ol,ysheedy shy chey l chcthy ytar olkaiin ol
RF1b-er,f81r,"f81r.30,+P0",l.shedy.qokedy.sor.olkar.ol.kaiin.olkshdy,l shedy qokedy sor olkar ol kaiin olkshdy
RF1b-er,f81r,"f81r.31,+P0",sol.shedy.ol.lchedy.shedy.shy.olkedy.ches.ar.or.oraiiin,sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin
RF1b-er,f81v,"f81v.1,@P0","par.shey.keedy.shekal.dal.dar.ol.pchedy.shekdain.ofal,sheky",par shey keedy shekal dal dar ol pchedy shekdain ofal sheky
RF1b-er,f81v,"f81v.2,+P0",qokedy.okaiin.kair.okal.sar.ol.kain.olkain.al.ol.rol.dl,qokedy okaiin kair okal sar ol kain olkain al ol rol dl
RF1b-er,f81v,"f81v.3,+P0","saiin.daiin.ol,keedy.okedy.dykain.shek.chdy.dalal.oldy",saiin daiin ol keedy okedy dykain shek chdy dalal oldy
RF1b-er,f81v,"f81v.4,+P0",qokaiin.akain.cheeky.dy.ol.kaiin.dain.dy.daiin.chckhy,qokaiin akain cheeky dy ol kaiin dain dy daiin chckhy
RF1b-er,f81v,"f81v.5,+P0",akaiin.daiin.otain.chckhy.okeedy.qoky.kar.daiin.okar,akaiin daiin otain chckhy okeedy qoky kar daiin okar
RF1b-er,f81v,"f81v.6,+P0",qokain.okaiin.ol.chedy.cheol.lky.l.s.aiin.okain.daldy,qokain okaiin ol chedy cheol lky l s aiin okain daldy
RF1b-er,f81v,"f81v.7,+P0",olor.ol.sheckhal.daiin.qokeedal.daiin.chckhy.schedy.qol,olor ol sheckhal daiin qokeedal daiin chckhy schedy qol
RF1b-er,f81v,"f81v.8,+P0","yk,ol.or.shedy.sheedy.qolkeedy.daiin.dkain.cphedy.oldy",yk ol or shedy sheedy qolkeedy daiin dkain cphedy oldy
RF1b-er,f81v,"f81v.9,+P0","yar.ol,chey.kaiin.okeey.daiin.olor.checkhy.daiidy",yar ol chey kaiin okeey daiin olor checkhy daiidy
RF1b-er,f81v,"f81v.10,+P0","polshy.oshyteed.qop.okeedy.otedy.okshedy.qoky.dair,am",polshy oshyteed qop okeedy otedy okshedy qoky dair am
RF1b-er,f81v,"f81v.11,+P0","yshey.qokeey.okeey.oky.ykeey.qoky.oky,lky.olchy.ky.dsholyd",yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd
RF1b-er,f81v,"f81v.12,+P0",qol.ol.chdy.shedy.qokedy.otedy.chetedy.lkedey.ytedy,qol ol chdy shedy qokedy otedy chetedy lkedey ytedy
RF1b-er,f81v,"f81v.13,+P0",ykeshey.dchsed.ytedy.ytedy.dar.ykedacphy.qoty.ykedy.okal,ykeshey dchsed ytedy ytedy dar ykedacphy qoty ykedy okal
RF1b-er,f81v,"f81v.14,+P0",dshedy.ykeedy.sheeky.daiin.okedy.qokeed.qokedy.lchpchdy,dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy
RF1b-er,f81v,"f81v.15,+P0",qokal.chedy.ol.sheey.salshcthdy.qopchedy.r.chedy.ltary,qokal chedy ol sheey salshcthdy qopchedy r chedy ltary
RF1b-er,f81v,"f81v.16,+P0","l,or.shedy.qoeedy.ol.chy.r,shdy.lshedy.dar.chdy.pchdy",l or shedy qoeedy ol chy r shdy lshedy dar chdy pchdy
RF1b-er,f81v,"f81v.17,+P0",sshkchdy.chedy.ol.shedy.qolchedy.qokain.shckhy.dl.ral,sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral
RF1b-er,f81v,"f81v.18,+P0",qokchdy.chey.ol.cheky.ol.shedy.qokedy.qokedy.chckhy.qoky,qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky
RF1b-er,f81v,"f81v.19,+P0",solkeey.ol.shedy.qokar.shckhy.dshedy.qokas.qokal.dol.chy,solkeey ol shedy qokar shckhy dshedy qokas qokal dol chy
RF1b-er,f81v,"f81v.20,+P0",qocthey.chekal.chedy.qokedy.lshety.qoldy.ltedy.qotain,qocthey chekal chedy qokedy lshety qoldy ltedy qotain
RF1b-er,f81v,"f81v.21,+P0",lsho.qokey.lshedy.lshedy.chedy.qolky.lchedal.qol.otar,lsho qokey lshedy lshedy chedy qolky lchedal qol otar
RF1b-er,f81v,"f81v.22,+P0",qokal.qol.oiin.cheey.dal.lchedy.chedy.salchtedytar,qokal qol oiin cheey dal lchedy chedy salchtedytar
RF1b-er,f81v,"f81v.23,+P0","shol.qekchy.ykaiin.olkain.shedy.qoky.dchedy.rol.ol,cthdy",shol qekchy ykaiin olkain shedy qoky dchedy rol ol cthdy
RF1b-er,f81v,"f81v.24,+P0",ytey.okchedy.qokal.okeey.qol.cheedy.sal.teol.dchdy.ly,ytey okchedy qokal okeey qol cheedy sal teol dchdy ly
RF1b-er,f81v,"f81v.25,+P0",oshedy.qotedy.shol.chedy.yshchey.ol.chey.qol.chedytchd.oky,oshedy qotedy shol chedy yshchey ol chey qol chedytchd oky
RF1b-er,f81v,"f81v.26,+P0","qol.chechol,tar.aiin.okedy.dal.shey.olkeol.olkeedy.okeol",qol chechol tar aiin okedy dal shey olkeol olkeedy okeol
RF1b-er,f81v,"f81v.27,+P0",dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal,dsheol oiiin olkeedy tedy cheky shckhedy chal
RF1b-er,f81v,"f81v.28,@Lt",atain.olkal,atain olkal
RF1b-er,f82r,"f82r.1,@P0",qosheedy.qokeol.daiin.shckhy<->okeeor.cheey.daiin.shey,qosheedy qokeol daiin shckhyokeeor cheey daiin shey
RF1b-er,f82r,"f82r.2,+P0",dchedy.qolchedy.qokain.dy<->qokeedy.qokal.lcheckhy.lched,dchedy qolchedy qokain dyqokeedy qokal lcheckhy lched
RF1b-er,f82r,"f82r.3,+P0",qokeey.lcheckhedy.qokaly<->solkaiin.chckhy.qokaiin,qokeey lcheckhedy qokalysolkaiin chckhy qokaiin
RF1b-er,f82r,"f82r.4,+P0",qokaiin.octheol.chkeey.ldy<->oteey.qokal.sheckhy.qoky,qokaiin octheol chkeey ldyoteey qokal sheckhy qoky
RF1b-er,f82r,"f82r.5,+P0",sol.lkchedy.qokeedy.qokal<->cthol.chedy.qoteedy.qotal,sol lkchedy qokeedy qokalcthol chedy qoteedy qotal
RF1b-er,f82r,"f82r.6,+P0",sar.shedy.qol.shedaiin.sheckhy.okal.sheky.qotaiin.chedal,sar shedy qol shedaiin sheckhy okal sheky qotaiin chedal
RF1b-er,f82r,"f82r.7,+P0",dshedy.sotaiin.qokar.shedy.solshedy.qokeey.qoky.ls.cheey,dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey
RF1b-er,f82r,"f82r.8,+P0",qekeey.sheedy.qokedy.lchor.cheey.qokey.qotal.chedy.qoteor,qekeey sheedy qokedy lchor cheey qokey qotal chedy qoteor
RF1b-er,f82r,"f82r.9,+P0",ssholshecthy.qokaiin.chkedy.rchey.dairchey.qokaiin,ssholshecthy qokaiin chkedy rchey dairchey qokaiin
RF1b-er,f82r,"f82r.10,@Lt","orol,dair",orol dair
RF1b-er,f82r,"f82r.11,@P0",kolchdy.qokedy.qopol.qotedor.chopchedy.qotal.chedy.kam,kolchdy qokedy qopol qotedor chopchedy qotal chedy kam
RF1b-er,f82r,"f82r.12,+P0",otedy.qodched.olqo.dar.checkhololol.okal.okarchedy,otedy qodched olqo dar checkhololol okal okarchedy
RF1b-er,f82r,"f82r.13,+P0",tcheol.olchedy.qokeedy.qotedy.chedar.cheey.lchey.salarol,tcheol olchedy qokeedy qotedy chedar cheey lchey salarol
RF1b-er,f82r,"f82r.14,+P0",r.olchy.qokal.chey.qokain.deeedy.qokeey.qokaiin.olchedy,r olchy qokal chey qokain deeedy qokeey qokaiin olchedy
RF1b-er,f82r,"f82r.15,+P0",tedy.lchedy.qokedy.qokeedy.lkeedy.qokaiin.dy.daiin.chdy.dy,tedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy
RF1b-er,f82r,"f82r.16,+P0",qokeedy.lchedy.qokeedy.cheey.r.ar.ol.s.aiin.chey.racty.dam,qokeedy lchedy qokeedy cheey r ar ol s aiin chey racty dam
RF1b-er,f82r,"f82r.17,+P0",dshedy.qoteey.chedy.qokeeey.qokedy.lteedy.qokeedy.rolchey,dshedy qoteey chedy qokeeey qokedy lteedy qokeedy rolchey
RF1b-er,f82r,"f82r.18,+P0",polched.otain.shedy.shedy.dal.chedar.qokeey.ykeey.lsoraiin.ory,polched otain shedy shedy dal chedar qokeey ykeey lsoraiin ory
RF1b-er,f82r,"f82r.19,+Pr",okain.char.okain.qokeedy.lchy,okain char okain qokeedy lchy
RF1b-er,f82r,"f82r.20,*P0",posalshy.qokedy.cphal.shedy.sheolkeeedy.lkaiin.shedy.qoly,posalshy qokedy cphal shedy sheolkeeedy lkaiin shedy qoly
RF1b-er,f82r,"f82r.21,+P0",daiin.cheoky.lkedy.solshey.daiin.chey.qol.chedy.qokeey.dal,daiin cheoky lkedy solshey daiin chey qol chedy qokeey dal
RF1b-er,f82r,"f82r.22,+P0",qokaiin.cheor.sheey.qokaiin.shckhey.qolkeeedy.qokeeey.rary,qokaiin cheor sheey qokaiin shckhey qolkeeedy qokeeey rary
RF1b-er,f82r,"f82r.23,+P0",cheey.qcthey.qokeey.lcheey.daiin.chey.qokeeedy.lchedy.lar,cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar
RF1b-er,f82r,"f82r.24,+P0",qokeedy.lcheedy.qokeey.sal.raiin.qokeey.lkeey.qokeey.raiin.ydy,qokeedy lcheedy qokeey sal raiin qokeey lkeey qokeey raiin ydy
RF1b-er,f82r,"f82r.25,+P0","dol.qoesedy.sheeerl.sheedy.lshed.qo,ckhey.lchedy.lor.sheey.ry",dol qoesedy sheeerl sheedy lshed qo ckhey lchedy lor sheey ry
RF1b-er,f82r,"f82r.26,+P0",tshey.qokeedy.cheal.lchedar.ches.aiin.oteey.qokaiin.okey,tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey
RF1b-er,f82r,"f82r.27,+P0",pchedy.rsheal.daldy.qokeedy.rshedy.qoteedy.qokeedy.lochedy,pchedy rsheal daldy qokeedy rshedy qoteedy qokeedy lochedy
RF1b-er,f82r,"f82r.28,+P0",qokaiin.shedy.qokeedy.qotaiin.chcthey.qoteeol.chey.qokaiin.oly,qokaiin shedy qokeedy qotaiin chcthey qoteeol chey qokaiin oly
RF1b-er,f82r,"f82r.29,+P0",dcheey.lchedy.qokeedy.lchedy.rchedy.okchhy.qotedy.qoty.qoty,dcheey lchedy qokeedy lchedy rchedy okchhy qotedy qoty qoty
RF1b-er,f82r,"f82r.30,+P0","qoteey.r,aiin.cheol.qoteey.shedy.qokeey.lshedy.qokeedy.rag",qoteey r aiin cheol qoteey shedy qokeey lshedy qokeedy rag
RF1b-er,f82r,"f82r.31,+P0",cheol.ol.rsheedy.lchedy.qoty.lcheeor.qokeiin.cheedy.lched,cheol ol rsheedy lchedy qoty lcheeor qokeiin cheedy lched
RF1b-er,f82r,"f82r.32,+P0","teoiin.she,daiin.chckhey.lchey.lcheckhy.sheey.lr.chey.r,ain",teoiin she daiin chckhey lchey lcheckhy sheey lr chey r ain
RF1b-er,f82r,"f82r.33,+P0",sain.ol.cheol.ckhey.cheor.chey,sain ol cheol ckhey cheor chey
RF1b-er,f82r,"f82r.34,@Ln",okar,okar
RF1b-er,f82r,"f82r.35,@Lt",darol,darol
RF1b-er,f82r,"f82r.36,@Ln",okal,okal
RF1b-er,f82r,"f82r.37,@Ln",okoldy,okoldy
RF1b-er,f82r,"f82r.38,@Lt",jarary,jarary
RF1b-er,f82r,"f82r.39,+Ln",okairajy,okairajy
RF1b-er,f82r,"f82r.40,*Ln",sororl,sororl
RF1b-er,f82r,"f82r.41,=Ln",olkaky,olkaky
RF1b-er,f82r,"f82r.42,=Ln",sokoly,sokoly
RF1b-er,f82r,"f82r.43,=Ln",dolol,dolol
RF1b-er,f82r,"f82r.44,=Ln",olaiin,olaiin
RF1b-er,f82r,"f82r.45,=Ln",okeeor,okeeor
RF1b-er,f82v,"f82v.1,@Ln",otechdy,otechdy
RF1b-er,f82v,"f82v.2,=Ln",otedy,otedy
RF1b-er,f82v,"f82v.3,@Lt","daiin,oty",daiin oty
RF1b-er,f82v,"f82v.4,@Lt",otedal,otedal
RF1b-er,f82v,"f82v.5,@P0",tokol.olfchedy.qokeedy.qokedal.shol.qotal.otdal.dal.olshedy,tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy
RF1b-er,f82v,"f82v.6,+P0","qokedy.lshedy.qotol.dol.shedy.shedydy.dar,otedy.chetedy.olkam",qokedy lshedy qotol dol shedy shedydy dar otedy chetedy olkam
RF1b-er,f82v,"f82v.7,+P0",dair.ol.chedy.qotedy.qotedy.chsdy.qotal.qoty.qokal.qokedy.lo,dair ol chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo
RF1b-er,f82v,"f82v.8,+P0",qokain.sheol.qoteedy.chedy.qokey.qokedy.qokol.chedy.chedy.lchy,qokain sheol qoteedy chedy qokey qokedy qokol chedy chedy lchy
RF1b-er,f82v,"f82v.9,+P0",solshedy.lchedy.dolshedy.qokal.sheckhy.shey.teeol.oteedy.qokedy,solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy
RF1b-er,f82v,"f82v.10,+P0","qotey.qokal.shoky.qokal.chedy.qotal,chedy",qotey qokal shoky qokal chedy qotal chedy
RF1b-er,f82v,"f82v.11,+P0",pcheol.dar.qokeey.cheeky.qokol.dal.shedy.pchdy.rol.qotedy.rol,pcheol dar qokeey cheeky qokol dal shedy pchdy rol qotedy rol
RF1b-er,f82v,"f82v.12,+P0",dal.shol.dar.ol.qoky.qol.chedy.qokar.qoteytyqoky.chcthy.qoky,dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky
RF1b-er,f82v,"f82v.13,+P0",tchedy.qocthes.qokar.chckhy.qokain.cholkaiin.chckhdy.qokoldy,tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy
RF1b-er,f82v,"f82v.14,+P0","dalchedy.lchey.r,ol.rol.cheey.sain.shey",dalchedy lchey r ol rol cheey sain shey
RF1b-er,f82v,"f82v.15,+P0",tar.sheckhy.qokal.qokain.cheal.tedy.rchedy.pchedy.rsheol.dal,tar sheckhy qokal qokain cheal tedy rchedy pchedy rsheol dal
RF1b-er,f82v,"f82v.16,+P0","qokedy.lchey.cheey.r,aiin.shes.qokchey.qokain.okal.dy.lchedam",qokedy lchey cheey r aiin shes qokchey qokain okal dy lchedam
RF1b-er,f82v,"f82v.17,+P0",orain.shedy.qok.char.okai.qokeedy.rcheey.qotedy.chtedy.rchesaly,orain shedy qok char okai qokeedy rcheey qotedy chtedy rchesaly
RF1b-er,f82v,"f82v.18,+P0",ykeedy.qokeedy.chedy.qokar.okeey.lkedy.qokal.olkeedy.qokeedy.oky,ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky
RF1b-er,f82v,"f82v.19,+P0",qokol.chedy.cheal.chedy.oty.chdy.dy.checkhy.otal.chl.s,qokol chedy cheal chedy oty chdy dy checkhy otal chl s
RF1b-er,f82v,"f82v.20,+P0",tolsheol.qokedy.qolkedy.rshedy.qokedy.rsheedar.ainoly,tolsheol qokedy qolkedy rshedy qokedy rsheedar ainoly
RF1b-er,f82v,"f82v.21,+P0",dain.chey.qokeeey.qoky.okaiin.okain.olkain.otain.okar.aly,dain chey qokeeey qoky okaiin okain olkain otain okar aly
RF1b-er,f82v,"f82v.22,+P0",qokain.chedy.qolkshey.qotal.shey.qokain.ol.checkhy.ly,qokain chedy qolkshey qotal shey qokain ol checkhy ly
RF1b-er,f82v,"f82v.23,+P0",yshedy.qolchey.qolaiin.otain.alkeedy.qotshedy.all,yshedy qolchey qolaiin otain alkeedy qotshedy all
RF1b-er,f82v,"f82v.24,+P0",dshedy.qokaiin.olchedy.qokal.shedy.qotal.dytar.y.ldl,dshedy qokaiin olchedy qokal shedy qotal dytar y ldl
RF1b-er,f82v,"f82v.25,+P0",qok.sheol.kechey.qoty.ral.tchdarol.sheytchdy.qokal,qok sheol kechey qoty ral tchdarol sheytchdy qokal
RF1b-er,f82v,"f82v.26,+P0",saiin.shey.qokol.chal.qol.sheedy.qokal.shedy.qokaiin,saiin shey qokol chal qol sheedy qokal shedy qokaiin
RF1b-er,f82v,"f82v.27,+P0",qokain.sheal.qolchedy.qokaiir.olkaiin.shedy,qokain sheal qolchedy qokaiir olkaiin shedy
RF1b-er,f82v,"f82v.28,*P0",tchal.olkair.sheeky.qolchey.qokar.shey.qokain.otshedy,tchal olkair sheeky qolchey qokar shey qokain otshedy
RF1b-er,f82v,"f82v.29,+P0",daiin.chey.qoky.shedy.qokaiin.olkeedy.qokechedy.qotar,daiin chey qoky shedy qokaiin olkeedy qokechedy qotar
RF1b-er,f82v,"f82v.30,+P0","pol.alor.chey.qokain.shedy.qokaiin.olchesy.ol.r.ain,dar",pol alor chey qokain shedy qokaiin olchesy ol r ain dar
RF1b-er,f82v,"f82v.31,+P0",qokeey.r.ain.chey.qolkain.oky.otaly.qokal.sh.olshalsy,qokeey r ain chey qolkain oky otaly qokal sh olshalsy
RF1b-er,f82v,"f82v.32,+P0","sar.al.lor,aiin.chey.qokain.oroiiin",sar al lor aiin chey qokain oroiiin
RF1b-er,f82v,"f82v.33,+P0",qody.shar.acthy.qokchey.kchey.olkain.opchedy.qfol.shty.oral,qody shar acthy qokchey kchey olkain opchedy qfol shty oral
RF1b-er,f82v,"f82v.34,+P0",yckhey.qokain.cheky.otaiin.olor.okain.qolkeey.qotar.olkain,yckhey qokain cheky otaiin olor okain qolkeey qotar olkain
RF1b-er,f82v,"f82v.35,+P0",cthor.chey.qsain.qokeey.qokain.otain.otal.okeedy.qokal.dym,cthor chey qsain qokeey qokain otain otal okeedy qokal dym
RF1b-er,f82v,"f82v.36,+P0","s,aiin.shey.qokeedy.qokar.sheecthey.qokaiin.daltedy.rcheold",s aiin shey qokeedy qokar sheecthey qokaiin daltedy rcheold
